Index,Start,End,Duration,Epochs,Loss,Accuracy,Val_Loss,Val_Accuracy,Activation,Batch_Size,Dropout,First_Neuron,Hidden_Layers,Last_Activation,Losses,lr,Optimizer,shapes
490,05/29/21-045011,05/29/21-045032,21.30268526,150,0.012578014,0.969775915,0.061284285,0.846875012,relu,21,0,16,2,sigmoid,logcosh,4.55,Adam,funnel
491,05/29/21-045033,05/29/21-045048,15.42920923,150,0.326828152,0.860865057,0.365437299,0.842968762,elu,27,0.3,8,0,sigmoid,binary_crossentropy,0.5,Adam,funnel
492,05/29/21-045048,05/29/21-045135,46.45063639,150,0.039939217,0.890568018,0.054141264,0.84375,relu,7,0.1,4,0,sigmoid,logcosh,2.3,RMSprop,funnel
493,05/29/21-045135,05/29/21-045153,17.89838791,150,0.043238841,0.869202733,0.049201839,0.858593762,elu,24,0.1,8,2,sigmoid,logcosh,0.5,RMSprop,brick
494,05/29/21-045153,05/29/21-045216,23.21436048,150,0.037794229,0.897342384,0.05158072,0.857031226,elu,18,0.4,32,1,sigmoid,logcosh,4.1,Nadam,brick
495,05/29/21-045216,05/29/21-045512,175.8641791,150,0.131945998,0.946326196,0.577169657,0.850781262,relu,2,0.3,64,0,sigmoid,binary_crossentropy,1.85,Adam,brick
496,05/29/21-045512,05/29/21-045747,154.1439791,150,0.021968041,0.944241822,0.062341802,0.838281274,relu,2,0,8,0,sigmoid,logcosh,1.85,Adam,funnel
497,05/29/21-045747,05/29/21-045806,19.02638292,150,0.048265737,0.860865057,0.052692741,0.8515625,relu,21,0.4,8,1,sigmoid,logcosh,4.55,Adam,brick
498,05/29/21-045806,05/29/21-050118,192.3910275,150,0.190571159,0.921313167,0.408475399,0.864843726,elu,2,0.1,16,2,sigmoid,binary_crossentropy,0.95,Adam,brick
499,05/29/21-050119,05/29/21-050145,26.08796,150,0.032428462,0.993746758,0.65651083,0.845312476,relu,16,0,64,0,sigmoid,binary_crossentropy,1.4,Adam,funnel
500,05/29/21-050145,05/29/21-050224,38.61082268,150,0.014140528,0.967170417,0.061689325,0.846093774,elu,10,0,32,2,sigmoid,logcosh,0.95,RMSprop,brick
501,05/29/21-050224,05/29/21-050240,16.34569573,150,0.042826418,0.872850418,0.046982273,0.86328125,elu,27,0.4,16,0,sigmoid,logcosh,1.4,Adam,brick
502,05/29/21-050240,05/29/21-050302,21.65282249,150,0.041117545,0.880667031,0.049743138,0.854687512,elu,18,0.2,4,0,sigmoid,logcosh,2.75,Nadam,funnel
503,05/29/21-050302,05/29/21-050326,24.07472301,150,0.239707902,0.901511192,0.344238311,0.846875012,elu,16,0.1,8,1,sigmoid,binary_crossentropy,2.75,Adam,brick
504,05/29/21-050326,05/29/21-050456,89.01409841,150,0.412481725,0.831683159,0.348774195,0.849218726,elu,4,0.2,4,2,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
505,05/29/21-050456,05/29/21-050515,19.76413202,150,0.02515881,0.931735277,0.051991094,0.857031226,elu,21,0.2,32,0,sigmoid,logcosh,4.1,Nadam,funnel
506,05/29/21-050516,05/29/21-050533,17.20259905,150,0.248505175,0.884314776,0.378206044,0.850000024,relu,24,0.4,16,0,sigmoid,binary_crossentropy,3.2,RMSprop,brick
507,05/29/21-050533,05/29/21-050549,16.23143291,150,0.244673848,0.899426758,0.356227696,0.845312476,relu,27,0.4,16,0,sigmoid,binary_crossentropy,0.95,Nadam,brick
508,05/29/21-050550,05/29/21-050612,22.74752045,150,0.23278001,0.900990129,0.468705088,0.842968762,elu,24,0.3,64,2,sigmoid,binary_crossentropy,3.65,Nadam,brick
509,05/29/21-050613,05/29/21-050628,15.25142002,150,0.035564225,0.896821261,0.05059769,0.853906274,relu,27,0.4,16,0,sigmoid,logcosh,2.3,RMSprop,funnel
510,05/29/21-050628,05/29/21-050646,18.02294016,150,0.025325265,0.914538801,0.057139762,0.842968762,relu,27,0.1,64,2,sigmoid,logcosh,3.2,Adam,funnel
511,05/29/21-050646,05/29/21-050712,25.60204816,150,0.0741928,0.980198026,0.828362763,0.845312476,relu,16,0,32,1,sigmoid,binary_crossentropy,1.85,Adam,funnel
512,05/29/21-050712,05/29/21-050835,83.33393574,150,0.351936162,0.812923372,0.338235557,0.853124976,elu,4,0.2,8,1,sigmoid,binary_crossentropy,3.2,Adam,funnel
513,05/29/21-050836,05/29/21-050905,29.51510096,150,0.150811195,0.942157388,0.539502978,0.848437488,relu,13,0.3,64,0,sigmoid,binary_crossentropy,1.85,Nadam,brick
514,05/29/21-050905,05/29/21-050956,50.9208777,150,0.693196714,0.507556021,0.692948222,0.510156274,relu,7,0,4,2,sigmoid,binary_crossentropy,1.85,Adam,funnel
515,05/29/21-050956,05/29/21-051241,164.8890543,150,0.009862857,0.998436689,0.919748902,0.836718738,relu,2,0,64,0,sigmoid,binary_crossentropy,0.5,Nadam,funnel
516,05/29/21-051242,05/29/21-051310,28.030231,150,0.24687855,0.894215763,0.363692582,0.848437488,elu,13,0.4,32,0,sigmoid,binary_crossentropy,4.1,RMSprop,brick
517,05/29/21-051310,05/29/21-051344,33.98087358,150,0.015126015,0.963522673,0.054774415,0.856249988,relu,10,0.1,64,0,sigmoid,logcosh,0.95,RMSprop,funnel
518,05/29/21-051344,05/29/21-051630,165.7161634,150,0.171755254,0.939030767,0.486413181,0.83984375,relu,2,0,8,1,sigmoid,binary_crossentropy,1.4,Nadam,funnel
519,05/29/21-051630,05/29/21-051708,37.82612824,150,0.103895895,0.961438239,0.870869279,0.828906238,elu,10,0.1,64,0,sigmoid,binary_crossentropy,3.65,Nadam,brick
520,05/29/21-051708,05/29/21-051730,21.66256452,150,0.048081428,0.86868161,0.053270996,0.853906274,relu,16,0.3,4,0,sigmoid,logcosh,1.85,Adam,funnel
521,05/29/21-051730,05/29/21-051747,17.14938116,150,0.019788248,0.948931754,0.059883725,0.845312476,elu,24,0,8,1,sigmoid,logcosh,3.65,RMSprop,brick
522,05/29/21-051747,05/29/21-051841,53.41061544,150,0.155244172,0.931735277,0.588311315,0.839062512,elu,7,0,8,2,sigmoid,binary_crossentropy,4.1,Nadam,funnel
523,05/29/21-051841,05/29/21-052006,85.0946846,150,0.179797098,0.925482035,0.633612216,0.842968762,relu,4,0.4,64,0,sigmoid,binary_crossentropy,4.1,Nadam,brick
524,05/29/21-052006,05/29/21-052136,89.40725112,150,0.070560612,0.7905159,0.058155358,0.838281274,relu,4,0.3,64,1,sigmoid,logcosh,4.1,Adam,funnel
525,05/29/21-052136,05/29/21-052224,48.32123613,150,0.072618619,0.744658649,0.050861776,0.858593762,elu,7,0.4,16,1,sigmoid,logcosh,3.65,RMSprop,funnel
526,05/29/21-052224,05/29/21-052249,24.40527797,150,0.29003033,0.857738376,0.380554229,0.850781262,relu,16,0.1,8,2,sigmoid,binary_crossentropy,2.75,RMSprop,funnel
527,05/29/21-052249,05/29/21-052305,16.3774879,150,0.023220951,0.933819711,0.056178659,0.849218726,relu,27,0.1,16,1,sigmoid,logcosh,3.2,Nadam,brick
528,05/29/21-052306,05/29/21-052423,77.67918205,150,0.030613637,0.916102111,0.052511029,0.859375,relu,4,0.4,32,0,sigmoid,logcosh,0.95,RMSprop,funnel
529,05/29/21-052423,05/29/21-052448,24.31197739,150,0.052248284,0.862428367,0.054971971,0.85546875,relu,16,0.3,16,2,sigmoid,logcosh,1.4,RMSprop,funnel
530,05/29/21-052448,05/29/21-052606,78.22999358,150,0.28910479,0.862949431,0.352782667,0.84765625,relu,4,0.1,4,0,sigmoid,binary_crossentropy,2.75,Adam,brick
531,05/29/21-052606,05/29/21-052700,53.31832337,150,0.096275575,0.968733728,0.853969693,0.835156262,relu,7,0,16,2,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
532,05/29/21-052700,05/29/21-052736,35.93696189,150,0.057522841,0.832725406,0.058898576,0.838281274,elu,10,0.4,4,1,sigmoid,logcosh,2.75,Nadam,brick
533,05/29/21-052736,05/29/21-052756,19.86911559,150,0.210508093,0.916623235,0.411286444,0.840624988,elu,21,0.3,64,0,sigmoid,binary_crossentropy,4.55,RMSprop,funnel
534,05/29/21-052756,05/29/21-052831,34.9887569,150,0.105977558,0.963522673,0.499778569,0.856249988,relu,10,0,32,0,sigmoid,binary_crossentropy,0.95,RMSprop,funnel
535,05/29/21-052831,05/29/21-052922,50.39396572,150,0.029360365,0.92183429,0.054266255,0.853906274,relu,7,0.2,16,1,sigmoid,logcosh,0.5,RMSprop,brick
536,05/29/21-052922,05/29/21-052940,17.75977755,150,0.043170817,0.868160486,0.050241478,0.854687512,relu,21,0.4,8,0,sigmoid,logcosh,2.3,Adam,funnel
537,05/29/21-052940,05/29/21-053000,19.95067334,150,0.045267224,0.880667031,0.054537356,0.857031226,relu,21,0.2,8,2,sigmoid,logcosh,1.85,RMSprop,funnel
538,05/29/21-053000,05/29/21-053019,18.75488758,150,0.046925772,0.852006257,0.048109051,0.859375,elu,21,0.1,4,1,sigmoid,logcosh,4.1,RMSprop,funnel
539,05/29/21-053019,05/29/21-053101,42.17037559,150,0.200070217,0.932256401,0.720960915,0.850000024,relu,10,0.2,64,2,sigmoid,binary_crossentropy,4.1,RMSprop,brick
540,05/29/21-053102,05/29/21-053121,19.41596842,150,0.030470863,0.989056826,0.972309709,0.852343738,relu,24,0,32,1,sigmoid,binary_crossentropy,2.3,Adam,brick
541,05/29/21-053121,05/29/21-053214,53.04681325,150,0.693617523,0.485669613,0.692960084,0.510156274,relu,7,0.4,4,1,sigmoid,binary_crossentropy,4.1,Nadam,funnel
542,05/29/21-053214,05/29/21-053234,19.78762221,150,0.350303322,0.837415338,0.342726827,0.857031226,elu,21,0.4,4,0,sigmoid,binary_crossentropy,1.4,Nadam,funnel
543,05/29/21-053234,05/29/21-053251,16.7773664,150,0.02779321,0.922355413,0.056721412,0.853906274,relu,27,0.1,16,1,sigmoid,logcosh,3.65,Nadam,brick
544,05/29/21-053251,05/29/21-053307,15.76462007,150,0.281307429,0.877019286,0.332321346,0.861718774,elu,27,0.2,8,0,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
545,05/29/21-053307,05/29/21-053328,20.78903031,150,0.024360709,0.934861898,0.054724645,0.857812524,elu,18,0.1,32,0,sigmoid,logcosh,4.55,RMSprop,brick
546,05/29/21-053328,05/29/21-053452,83.54830408,150,0.269758105,0.883272529,0.321424007,0.858593762,elu,4,0.2,8,1,sigmoid,binary_crossentropy,1.4,Adam,brick
547,05/29/21-053452,05/29/21-053517,24.8515203,150,0.052398693,0.821782172,0.051139124,0.85546875,elu,16,0.2,8,1,sigmoid,logcosh,4.1,Nadam,funnel
548,05/29/21-053517,05/29/21-053535,18.1738317,150,0.02476698,0.932256401,0.052310865,0.85546875,relu,24,0.3,32,0,sigmoid,logcosh,2.75,Adam,brick
549,05/29/21-053536,05/29/21-053600,24.37011194,150,0.564057589,0.664929628,0.446223587,0.842968762,relu,18,0.4,4,2,sigmoid,binary_crossentropy,2.3,Nadam,funnel
550,05/29/21-053600,05/29/21-053636,36.06147718,150,0.028997058,0.919228792,0.051633008,0.849218726,relu,10,0.1,8,1,sigmoid,logcosh,0.5,Adam,brick
551,05/29/21-053637,05/29/21-053700,23.40036154,150,0.198692009,0.923918724,0.410453886,0.844531238,elu,18,0.2,64,0,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
552,05/29/21-053700,05/29/21-053751,50.88572049,150,0.246291027,0.919228792,0.590318382,0.850781262,relu,7,0.4,32,0,sigmoid,binary_crossentropy,3.2,RMSprop,brick
553,05/29/21-053751,05/29/21-053814,22.62985039,150,0.004110602,1,0.981124222,0.850781262,relu,21,0,64,1,sigmoid,binary_crossentropy,0.5,Adam,brick
554,05/29/21-053814,05/29/21-053841,26.58984637,150,0.226485431,0.914538801,0.380209774,0.861718774,relu,16,0.3,16,1,sigmoid,binary_crossentropy,3.2,Adam,brick
555,05/29/21-053841,05/29/21-053858,17.01813173,150,0.021807922,0.945805132,0.05626905,0.85546875,relu,24,0,8,1,sigmoid,logcosh,4.55,RMSprop,funnel
556,05/29/21-053858,05/29/21-053914,16.20313597,150,0.17600216,0.930171967,0.40659976,0.858593762,elu,27,0,8,0,sigmoid,binary_crossentropy,1.85,Nadam,brick
557,05/29/21-053915,05/29/21-053942,27.87790728,150,0.328858048,0.855132878,0.361974746,0.841406226,elu,13,0.4,16,0,sigmoid,binary_crossentropy,0.5,RMSprop,funnel
558,05/29/21-053943,05/29/21-054031,48.24558663,150,0.049853083,0.985409081,0.983197212,0.84375,relu,7,0,32,0,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
559,05/29/21-054031,05/29/21-054103,31.65132976,150,0.013050681,0.965085983,0.061470728,0.842187524,relu,13,0.1,64,1,sigmoid,logcosh,3.65,Adam,brick
560,05/29/21-054103,05/29/21-054125,22.40523267,150,0.015844075,0.960917115,0.05832709,0.848437488,elu,18,0,32,0,sigmoid,logcosh,3.65,Adam,brick
561,05/29/21-054126,05/29/21-054143,17.57858777,150,0.017139373,0.958832741,0.05424083,0.85546875,relu,24,0.1,32,0,sigmoid,logcosh,2.3,Nadam,funnel
562,05/29/21-054143,05/29/21-054426,163.161073,150,0.020369632,0.952058375,0.065428555,0.844531238,elu,2,0,32,1,sigmoid,logcosh,1.85,RMSprop,funnel
563,05/29/21-054427,05/29/21-054722,175.5658469,150,0.393237621,0.817613363,0.408830702,0.837499976,relu,2,0.2,16,2,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
564,05/29/21-054722,05/29/21-054738,15.58053446,150,0.314131677,0.863991678,0.359802336,0.845312476,elu,27,0.4,8,0,sigmoid,binary_crossentropy,2.3,Adam,brick
565,05/29/21-054738,05/29/21-054802,24.13626003,150,0.112932921,0.954663873,0.59920156,0.836718738,relu,16,0.1,32,0,sigmoid,binary_crossentropy,2.75,Nadam,brick
566,05/29/21-054803,05/29/21-054820,17.38230729,150,0.156621471,0.940072954,0.522735596,0.850000024,relu,27,0.2,32,1,sigmoid,binary_crossentropy,3.2,RMSprop,brick
567,05/29/21-054820,05/29/21-054837,16.31877446,150,0.043208789,0.876498163,0.051050209,0.85546875,elu,27,0.2,8,2,sigmoid,logcosh,3.2,Adam,funnel
568,05/29/21-054837,05/29/21-054854,16.8558991,150,0.244360864,0.897863448,0.341501564,0.858593762,elu,27,0.4,32,0,sigmoid,binary_crossentropy,4.55,Adam,brick
569,05/29/21-054854,05/29/21-054912,18.59225154,150,0.184738517,0.931735277,0.394601166,0.859375,elu,21,0,16,0,sigmoid,binary_crossentropy,1.4,RMSprop,brick
570,05/29/21-054913,05/29/21-054930,17.2392354,150,0.123223588,0.953621686,0.503021598,0.860156238,relu,27,0.2,64,0,sigmoid,binary_crossentropy,3.65,Adam,funnel
571,05/29/21-054930,05/29/21-054947,16.86286736,150,0.176373899,0.933298588,0.494565815,0.85546875,relu,24,0.2,32,0,sigmoid,binary_crossentropy,2.75,RMSprop,brick
572,05/29/21-054947,05/29/21-055004,16.37889481,150,0.061762251,0.777488291,0.048804492,0.859375,elu,27,0.3,16,1,sigmoid,logcosh,2.75,Nadam,funnel
573,05/29/21-055004,05/29/21-055024,20.34569621,150,0.329606056,0.859301746,0.353258491,0.831250012,elu,21,0.2,4,2,sigmoid,binary_crossentropy,4.1,RMSprop,brick
574,05/29/21-055024,05/29/21-055042,17.58543968,150,0.055808,0.986451268,0.723872662,0.841406226,relu,27,0,32,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
575,05/29/21-055042,05/29/21-055106,23.40915251,150,0.088606693,0.719645619,0.064969607,0.837499976,relu,16,0.4,16,1,sigmoid,logcosh,3.2,RMSprop,funnel
576,05/29/21-055106,05/29/21-055124,18.39058924,150,0.04410708,0.855132878,0.051514573,0.8515625,relu,21,0.4,8,0,sigmoid,logcosh,1.4,RMSprop,funnel
577,05/29/21-055124,05/29/21-055205,40.40427828,150,0.026272537,0.931735277,0.065018579,0.832812488,elu,10,0.1,64,2,sigmoid,logcosh,3.65,Adam,funnel
578,05/29/21-055205,05/29/21-055229,23.66353726,150,0.076201752,0.981240213,0.794697464,0.834375024,relu,18,0,32,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
579,05/29/21-055229,05/29/21-055509,160.4027476,150,0.261900544,0.915059924,0.528486431,0.836718738,elu,2,0.2,16,0,sigmoid,binary_crossentropy,3.65,RMSprop,brick
580,05/29/21-055509,05/29/21-055529,19.07810068,150,0.018321885,0.951016128,0.05226336,0.858593762,relu,27,0.2,64,2,sigmoid,logcosh,0.5,RMSprop,brick
581,05/29/21-055529,05/29/21-055550,21.07860065,150,0.050263654,0.853048444,0.054942388,0.83984375,elu,18,0.4,8,1,sigmoid,logcosh,0.5,Adam,brick
582,05/29/21-055550,05/29/21-055607,16.72461462,150,0.045531679,0.858780623,0.047834493,0.861718774,elu,27,0.2,16,2,sigmoid,logcosh,1.4,RMSprop,funnel
583,05/29/21-055607,05/29/21-055918,191.2420833,150,0.329235345,0.82595104,0.366517544,0.85546875,relu,2,0.2,16,2,sigmoid,binary_crossentropy,4.55,Adam,funnel
584,05/29/21-055918,05/29/21-055942,23.22070289,150,0.027972957,0.924960911,0.050735034,0.856249988,elu,16,0.1,32,0,sigmoid,logcosh,1.85,RMSprop,funnel
585,05/29/21-055942,05/29/21-060007,25.64108944,150,0.276707977,0.882751405,0.337747812,0.86328125,relu,16,0.4,16,0,sigmoid,binary_crossentropy,0.95,Adam,funnel
586,05/29/21-060008,05/29/21-060030,22.47556567,150,0.09318763,0.680041671,0.068905741,0.821093738,relu,18,0.4,4,1,sigmoid,logcosh,1.85,Nadam,funnel
587,05/29/21-060030,05/29/21-060128,57.34175944,150,0.059780836,0.977071405,0.861990809,0.842968762,elu,7,0,16,2,sigmoid,binary_crossentropy,2.75,Adam,funnel
588,05/29/21-060128,05/29/21-060151,22.81003284,150,0.039847806,0.889525771,0.052927542,0.857812524,relu,16,0.1,4,1,sigmoid,logcosh,1.4,RMSprop,brick
589,05/29/21-060151,05/29/21-060215,24.30325246,150,0.012249935,0.967691481,0.060814716,0.840624988,relu,18,0.1,64,1,sigmoid,logcosh,2.3,Nadam,brick
590,05/29/21-060215,05/29/21-060243,27.71728873,150,0.044042535,0.874934852,0.05527385,0.840624988,relu,13,0.3,8,1,sigmoid,logcosh,1.85,Adam,brick
591,05/29/21-060243,05/29/21-060334,50.91207266,150,0.02992891,0.915059924,0.05030337,0.85546875,relu,7,0.4,32,0,sigmoid,logcosh,1.85,Adam,brick
592,05/29/21-060335,05/29/21-060358,23.33984447,150,0.270055831,0.894215763,0.348727137,0.857031226,elu,18,0.1,4,1,sigmoid,binary_crossentropy,2.3,Nadam,brick
593,05/29/21-060358,05/29/21-060428,30.28910995,150,0.031375274,0.911933303,0.050699331,0.862500012,elu,13,0.4,64,0,sigmoid,logcosh,4.55,Adam,funnel
594,05/29/21-060429,05/29/21-060715,166.4061897,150,0.031738646,0.917665422,0.06077208,0.845312476,relu,2,0.3,32,1,sigmoid,logcosh,0.5,RMSprop,brick
595,05/29/21-060715,05/29/21-060732,16.9574697,150,0.023033151,0.936946333,0.053932011,0.850000024,relu,27,0.4,64,0,sigmoid,logcosh,3.65,Adam,brick
596,05/29/21-060732,05/29/21-060825,52.79982519,150,0.058476161,0.838978648,0.055801906,0.839062512,relu,7,0.2,16,1,sigmoid,logcosh,1.85,Adam,funnel
597,05/29/21-060825,05/29/21-061125,179.2298977,150,0.127314031,0.948931754,0.809235096,0.840624988,elu,2,0.1,32,1,sigmoid,binary_crossentropy,1.85,Nadam,brick
598,05/29/21-061125,05/29/21-061255,89.92130494,150,0.388563812,0.882751405,0.518130243,0.8515625,relu,4,0.4,32,1,sigmoid,binary_crossentropy,4.55,RMSprop,brick
599,05/29/21-061255,05/29/21-061418,83.42133427,150,0.172811091,0.944762886,0.436563194,0.853124976,elu,4,0,8,1,sigmoid,binary_crossentropy,1.85,Adam,funnel
600,05/29/21-061419,05/29/21-061436,17.60642791,150,0.029259715,0.916623235,0.050546695,0.859375,relu,27,0.4,32,1,sigmoid,logcosh,0.5,Nadam,brick
601,05/29/21-061437,05/29/21-061501,24.79586625,150,0.03270559,0.907764435,0.053801596,0.853906274,elu,18,0.4,64,1,sigmoid,logcosh,1.4,Nadam,brick
602,05/29/21-061502,05/29/21-061523,21.55614662,150,0.038809206,0.889004707,0.052596886,0.845312476,relu,18,0.1,4,0,sigmoid,logcosh,0.5,Nadam,funnel
603,05/29/21-061523,05/29/21-061550,26.45752597,150,0.036993608,0.993225634,0.783324182,0.835156262,relu,16,0,32,0,sigmoid,binary_crossentropy,3.2,Adam,brick
604,05/29/21-061550,05/29/21-061642,52.34077954,150,0.027555063,0.927045345,0.057482064,0.839062512,relu,7,0.3,32,0,sigmoid,logcosh,2.3,Nadam,brick
605,05/29/21-061643,05/29/21-061705,22.84424853,150,0.031539824,0.91297549,0.053464253,0.8515625,elu,16,0.1,8,0,sigmoid,logcosh,3.65,Adam,brick
606,05/29/21-061706,05/29/21-061731,25.46873379,150,0.009163034,0.977592468,0.060314585,0.850781262,elu,18,0,64,2,sigmoid,logcosh,3.2,RMSprop,funnel
607,05/29/21-061731,05/29/21-062016,164.5936387,150,0.021627963,0.945284009,0.065082148,0.831250012,relu,2,0,8,1,sigmoid,logcosh,3.2,Adam,funnel
608,05/29/21-062016,05/29/21-062053,37.38378739,150,0.01887824,0.950495064,0.061923038,0.842968762,elu,10,0,8,2,sigmoid,logcosh,4.55,Adam,brick
609,05/29/21-062054,05/29/21-062110,15.94137549,150,0.050234247,0.831162036,0.052489392,0.8359375,relu,27,0.2,4,1,sigmoid,logcosh,2.75,Adam,brick
610,05/29/21-062110,05/29/21-062140,30.05371189,150,0.203843609,0.917144358,0.399760544,0.844531238,relu,13,0.3,32,0,sigmoid,binary_crossentropy,0.5,Nadam,brick
611,05/29/21-062140,05/29/21-062206,25.5707593,150,0.049681202,0.855654001,0.05179479,0.850781262,elu,16,0.2,4,2,sigmoid,logcosh,0.95,Nadam,brick
612,05/29/21-062206,05/29/21-062258,51.88570595,150,0.124537215,0.96456486,0.896945953,0.841406226,relu,7,0.1,64,0,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
613,05/29/21-062258,05/29/21-062604,186.1507976,150,0.348745346,0.796248019,0.348708808,0.844531238,relu,2,0.3,32,2,sigmoid,binary_crossentropy,1.4,Adam,funnel
614,05/29/21-062604,05/29/21-062624,19.74804282,150,0.180244625,0.931735277,0.473597616,0.842187524,relu,21,0,8,1,sigmoid,binary_crossentropy,3.65,RMSprop,funnel
615,05/29/21-062624,05/29/21-062653,29.05464578,150,0.13910234,0.952579439,0.454120457,0.853124976,elu,13,0,32,0,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
616,05/29/21-062654,05/29/21-062717,23.49118948,150,0.009847236,0.976029158,0.065167718,0.83984375,elu,21,0,64,2,sigmoid,logcosh,1.4,RMSprop,brick
617,05/29/21-062717,05/29/21-062739,21.64352179,150,0.012462932,0.967691481,0.06235373,0.846093774,elu,21,0,16,2,sigmoid,logcosh,3.65,Nadam,brick
618,05/29/21-062739,05/29/21-062834,54.9160192,150,0.314243019,0.869202733,0.49718523,0.850781262,elu,7,0.2,16,2,sigmoid,binary_crossentropy,3.65,RMSprop,funnel
619,05/29/21-062834,05/29/21-062900,25.5327127,150,0.290909499,0.883793652,0.343243003,0.849218726,elu,16,0.1,8,2,sigmoid,binary_crossentropy,1.4,Adam,funnel
620,05/29/21-062900,05/29/21-062924,23.86326027,150,0.060003791,0.838978648,0.055540554,0.84765625,relu,18,0.2,8,2,sigmoid,logcosh,4.55,Nadam,funnel
621,05/29/21-062924,05/29/21-062944,19.48923254,150,0.693076968,0.507556021,0.692950249,0.510156274,relu,21,0,4,1,sigmoid,binary_crossentropy,1.85,Adam,funnel
622,05/29/21-062944,05/29/21-063005,20.78565764,150,0.022571143,0.942678452,0.061038028,0.842968762,relu,21,0.1,32,2,sigmoid,logcosh,4.55,RMSprop,funnel
623,05/29/21-063005,05/29/21-063138,92.8905406,150,0.410258234,0.832204282,0.425770223,0.840624988,relu,4,0.2,4,2,sigmoid,binary_crossentropy,1.85,Nadam,brick
624,05/29/21-063138,05/29/21-063201,23.09815574,150,0.265147954,0.880667031,0.33184889,0.854687512,elu,16,0.2,8,0,sigmoid,binary_crossentropy,3.2,Adam,funnel
625,05/29/21-063201,05/29/21-063221,19.6201129,150,0.019084878,0.950495064,0.062862173,0.836718738,relu,21,0.1,32,0,sigmoid,logcosh,4.1,Nadam,funnel
626,05/29/21-063221,05/29/21-063242,20.47413778,150,0.378883183,0.785825968,0.345986784,0.837499976,relu,21,0.2,4,1,sigmoid,binary_crossentropy,0.95,Nadam,brick
627,05/29/21-063242,05/29/21-063334,52.53758788,150,0.002732287,1,1.00903976,0.84765625,relu,7,0,64,0,sigmoid,binary_crossentropy,1.4,Nadam,brick
628,05/29/21-063335,05/29/21-063410,35.28324127,150,0.043363739,0.874413729,0.050831456,0.850000024,elu,10,0.3,8,1,sigmoid,logcosh,3.65,Adam,brick
629,05/29/21-063410,05/29/21-063440,29.33202028,150,0.265376717,0.885356963,0.325134367,0.8671875,elu,13,0.1,8,1,sigmoid,binary_crossentropy,0.5,Adam,brick
630,05/29/21-063440,05/29/21-063459,18.79785919,150,0.075290859,0.781136036,0.059094615,0.84765625,relu,21,0.3,8,1,sigmoid,logcosh,1.85,RMSprop,funnel
631,05/29/21-063459,05/29/21-063516,17.22070551,150,0.065231942,0.780093789,0.059562247,0.832812488,elu,24,0.2,4,1,sigmoid,logcosh,0.5,RMSprop,funnel
632,05/29/21-063516,05/29/21-063555,38.42233872,150,0.392360658,0.772277236,0.362346292,0.856249988,elu,10,0.3,16,1,sigmoid,binary_crossentropy,2.75,Nadam,funnel
633,05/29/21-063555,05/29/21-063614,19.35005689,150,0.032141872,0.911933303,0.050787896,0.857812524,elu,21,0.1,8,1,sigmoid,logcosh,3.2,RMSprop,brick
634,05/29/21-063614,05/29/21-063639,24.1054945,150,0.023311203,0.941115141,0.059127606,0.853906274,elu,16,0,16,1,sigmoid,logcosh,1.85,Nadam,funnel
635,05/29/21-063639,05/29/21-063728,49.61811924,150,0.211767331,0.916102111,0.408834785,0.857812524,relu,7,0.2,16,0,sigmoid,binary_crossentropy,1.85,Nadam,brick
636,05/29/21-063729,05/29/21-063820,51.46142006,150,0.056870446,0.845231891,0.055030026,0.859375,relu,7,0.2,16,1,sigmoid,logcosh,3.2,Nadam,funnel
637,05/29/21-063820,05/29/21-063840,19.56689024,150,0.024744459,0.931214154,0.054667763,0.852343738,relu,21,0.4,64,0,sigmoid,logcosh,1.85,Nadam,funnel
638,05/29/21-063840,05/29/21-064011,90.68990493,150,0.132455289,0.949973941,0.485832274,0.845312476,relu,4,0.2,64,0,sigmoid,binary_crossentropy,0.95,Adam,funnel
639,05/29/21-064011,05/29/21-064108,57.05810857,150,0.0826919,0.75664407,0.077967763,0.794531226,elu,7,0.3,64,2,sigmoid,logcosh,3.2,Nadam,funnel
